Date,Category,Brand,Day_of_Week,Holiday_Indicator,Past_Purchase_Trends,Price,Discount,Competitor_Price,Sales_Quantity
2/9/2024,Automotive,BrandD,0,0,6,112.95,41.8,324.37,135
2/9/2024,Automotive,BrandD,0,0,36.6,241.47,11.36,173.87,433
25/08/24,Automotive,BrandD,6,1,48.1,261.17,43.27,94.92,289
21/08/24,Automotive,BrandD,2,0,47.1,445.91,15.35,381.58,378
13/08/24,Automotive,BrandD,1,0,64.1,352.8,8.91,239.29,38
5/8/2024,Automotive,BrandD,0,0,80.6,369.7,42.01,189.52,462
1/8/2024,Automotive,BrandD,3,0,69,407.1,18.77,130.61,290
1/8/2024,Automotive,BrandD,3,0,80.6,463.52,45.4,168.61,227
28/07/24,Automotive,BrandD,6,1,19.1,469.54,35.69,461.64,497
28/07/24,Automotive,BrandD,6,1,30.2,324.38,11.45,199.47,54
28/07/24,Automotive,BrandD,6,1,43.1,196.21,37.2,452.35,353
24/07/24,Automotive,BrandD,2,0,8.8,342.64,10.02,402.16,
24/07/24,Automotive,BrandD,2,0,29.5,377.44,38.26,50.5,203
12/7/2024,Automotive,BrandD,4,0,11.3,144.26,24.98,405.83,296
22/06/24,Automotive,BrandD,5,0,70.7,97.18,36.28,394.14,274
6/6/2024,Automotive,BrandD,3,0,67.4,449.56,34.79,378.43,404
6/6/2024,Automotive,BrandD,3,0,72.8,385.18,32.5,271.2,18
2/6/2024,Automotive,BrandD,6,1,83.6,186.72,38.62,253.08,143
2/6/2024,Automotive,BrandD,6,1,22.1,433.44,30.77,319.15,118
17/05/24,Automotive,BrandD,4,0,12.4,118.19,35.48,287.31,329
9/5/2024,Automotive,BrandD,3,0,13.5,202.24,8.26,261.62,395
9/5/2024,Automotive,BrandD,3,0,73.2,301.48,23.11,416.87,451
9/5/2024,Automotive,BrandD,3,0,65.4,483.31,47.06,184.23,37
9/5/2024,Automotive,BrandD,3,0,17.4,74.92,36.52,177.19,310
5/5/2024,Automotive,BrandD,6,1,94.2,116.93,30.54,291.11,179
1/5/2024,Automotive,BrandD,2,0,35.3,144.49,29.69,271.9,118
27/04/24,Automotive,BrandD,5,0,82.1,359.69,31.72,181.27,136
27/04/24,Automotive,BrandD,5,0,21,289.41,8.96,211.54,302
23/04/24,Automotive,BrandD,1,0,61,394.88,43.26,138.03,432
15/04/24,Automotive,BrandD,0,0,97.4,446.35,45.59,457.12,
15/04/24,Automotive,BrandD,0,0,29.6,109.85,9.4,230.68,166
7/4/2024,Automotive,BrandD,6,1,52,366.61,35.38,89.74,477
30/03/24,Automotive,BrandD,5,0,85.7,54.65,23.14,327.53,278
30/03/24,Automotive,BrandD,5,0,40.2,342.43,38.86,45.72,348
26/03/24,Automotive,BrandD,1,0,38.5,185.42,25.66,91.27,216
14/03/24,Automotive,BrandD,3,0,95.1,299.83,15.23,116.23,180
10/3/2024,Automotive,BrandD,6,1,80.7,74.35,40.4,212.22,451
10/3/2024,Automotive,BrandD,6,1,83.8,443.24,7.04,353.28,219
27/02/24,Automotive,BrandD,1,0,17.9,454.98,18.47,236.83,90
19/02/24,Automotive,BrandD,0,0,68.7,288.72,31.24,225.88,31
11/2/2024,Automotive,BrandD,6,1,13.7,315.95,24.32,421.57,385
11/2/2024,Automotive,BrandD,6,1,26.6,269.32,32.75,70.22,144
11/2/2024,Automotive,BrandD,6,1,96.3,197.77,18.2,450.67,24
11/2/2024,Automotive,BrandD,6,1,46.5,123.77,13.36,259.45,464
3/2/2024,Automotive,BrandD,5,0,24.1,371.18,14.84,396.76,15
3/2/2024,Automotive,BrandD,5,0,19.3,351.15,34.39,393.97,472
30/01/24,Automotive,BrandD,1,0,67.2,461.57,43.71,54.93,82
26/01/24,Automotive,BrandD,4,0,60.1,322.27,18.49,429.89,461
26/01/24,Automotive,BrandD,4,0,43,443.2,36.75,205.6,291
22/01/24,Automotive,BrandD,0,0,66.9,182.19,24,446.78,481
18/01/24,Automotive,BrandD,3,0,31.3,223.12,33.22,163.27,329
18/01/24,Automotive,BrandD,3,0,15.7,294.89,42.71,169.04,458
14/01/24,Automotive,BrandD,6,1,77.1,282.09,11.23,469.79,283
6/1/2024,Automotive,BrandD,5,0,45.5,335.89,11.55,210.52,289
2/1/2024,Automotive,BrandD,1,0,35.1,173.68,20.03,152.61,192
2/1/2024,Automotive,BrandD,1,0,38.9,237.38,36.28,304.69,99
29/12/23,Automotive,BrandD,4,0,11.8,389.45,48.72,228.51,108
21/12/23,Automotive,BrandD,3,0,31.1,364.14,10.06,261.21,362
21/12/23,Automotive,BrandD,3,0,67.6,92.44,7.48,82.32,
21/12/23,Automotive,BrandD,3,0,33.8,390.63,29.39,75.24,420
21/12/23,Automotive,BrandD,3,0,28.5,81.78,14.19,151.51,236
17/12/23,Automotive,BrandD,6,1,20.6,459.76,7.19,262.19,60
13/12/23,Automotive,BrandD,2,0,80.6,118.05,18.35,168.16,349
9/12/2023,Automotive,BrandD,5,0,89.6,366.27,19.62,292.18,463
5/12/2023,Automotive,BrandD,1,0,64,189.65,12.14,256.41,478
1/12/2023,Automotive,BrandD,4,0,90.9,236.6,32.86,416.34,166
23/11/23,Automotive,BrandD,3,0,18.2,116.63,17.71,255.69,105
23/11/23,Automotive,BrandD,3,0,24.3,298.17,46.57,174.24,48
19/11/23,Automotive,BrandD,6,1,87.9,117.4,11.01,229.33,418
19/11/23,Automotive,BrandD,6,1,60.5,66.17,24.44,409.69,96
19/11/23,Automotive,BrandD,6,1,16.1,347.58,34.14,129.37,357
11/11/2023,Automotive,BrandD,5,0,83.4,124.28,35.81,478.54,
7/11/2023,Automotive,BrandD,1,0,54.6,469.58,45.73,232.22,452
26/10/23,Automotive,BrandD,3,0,99.6,480.16,13.79,258.29,479
22/10/23,Automotive,BrandD,6,1,54.6,334.69,11.05,198.23,392
22/10/23,Automotive,BrandD,6,1,47.2,325.12,15.59,479.22,96
22/10/23,Automotive,BrandD,6,1,93.7,382.11,27.91,323.05,179
14/10/23,Automotive,BrandD,5,0,6.6,204.86,35.24,384,328
10/10/2023,Automotive,BrandD,1,0,83.9,288.58,12.39,397.06,469
6/10/2023,Automotive,BrandD,4,0,20.3,56.89,21.03,282.04,490
2/10/2023,Automotive,BrandD,0,0,7.1,107.48,16.05,364.76,313
28/09/23,Automotive,BrandD,3,0,9.2,363.69,9.32,434.06,16
16/09/23,Automotive,BrandD,5,0,12.4,173.07,12.93,471.87,49
8/9/2023,Automotive,BrandD,4,0,78.4,221.85,41.05,70.57,58
31/08/23,Automotive,BrandD,3,0,81.7,351.65,21.64,467.83,201
31/08/23,Automotive,BrandD,3,0,15.4,298.35,38.95,410.48,127
27/08/23,Automotive,BrandD,6,1,10.5,298.95,24.65,155.77,144
27/08/23,Automotive,BrandD,6,1,40.8,430.75,28.24,128.22,373
15/08/23,Automotive,BrandD,1,0,55.1,305.78,37.04,116.46,13
7/8/2023,Automotive,BrandD,0,0,96.2,434.5,13.34,175.72,475
3/8/2023,Automotive,BrandD,3,0,21.5,170.18,7.23,294.18,87
3/8/2023,Automotive,BrandD,3,0,31.4,360.25,27.38,456.58,236
26/07/23,Automotive,BrandD,2,0,45.1,419.51,31.84,209.34,
18/07/23,Automotive,BrandD,1,0,51.4,163,36.81,245.52,450
18/07/23,Automotive,BrandD,1,0,90.5,456.7,38.06,66.42,94
14/07/23,Automotive,BrandD,4,0,66.1,219.93,9.92,162.68,461
10/7/2023,Automotive,BrandD,0,0,49.7,293.83,14.21,173.66,49
10/7/2023,Automotive,BrandD,0,0,5.8,205.8,31.73,47.38,468
6/7/2023,Automotive,BrandD,3,0,50.9,190.45,7.37,42.88,95
6/7/2023,Automotive,BrandD,3,0,22.3,77.1,11.28,389.49,214
2/7/2023,Automotive,BrandD,6,1,24.7,123.67,48.85,263.38,14
2/7/2023,Automotive,BrandD,6,1,73.2,264.4,8.96,131.94,443
2/7/2023,Automotive,BrandD,6,1,70.9,122.96,44.06,99.21,161
28/06/23,Automotive,BrandD,2,0,40.9,53.23,20.69,320.72,110
24/06/23,Automotive,BrandD,5,0,63.3,233.07,20.43,455.6,453
20/06/23,Automotive,BrandD,1,0,36.5,133.81,16.07,99.38,240
20/06/23,Automotive,BrandD,1,0,48.3,80.41,16.3,89.21,46
16/06/23,Automotive,BrandD,4,0,73.8,418.87,44.86,399.45,236
12/6/2023,Automotive,BrandD,0,0,8.6,265.56,36.07,175.62,432
12/6/2023,Automotive,BrandD,0,0,16.2,283.06,12.66,179.99,359
8/6/2023,Automotive,BrandD,3,0,45.6,297.09,30.81,352.83,329
4/6/2023,Automotive,BrandD,6,1,33.2,496.07,21.84,166.38,63
4/6/2023,Automotive,BrandD,6,1,86.9,376.71,38.5,289.89,79
31/05/23,Automotive,BrandD,2,0,85.1,401.44,30.96,212.04,38
27/05/23,Automotive,BrandD,5,0,8.8,483.1,5.19,295.01,23
23/05/23,Automotive,BrandD,1,0,83.4,174.74,47.3,250.63,193
15/05/23,Automotive,BrandD,0,0,7.2,68.56,29.85,89.16,248
15/05/23,Automotive,BrandD,0,0,69.3,454.21,21.45,224.29,89
15/05/23,Automotive,BrandD,0,0,87.7,457.33,11.17,451.13,395
25/04/23,Automotive,BrandD,1,0,52.6,460.41,25.23,318.01,195
25/04/23,Automotive,BrandD,1,0,53.7,234.61,46.44,436.51,97
25/04/23,Automotive,BrandD,1,0,90.9,432.3,34.41,208.18,306
21/04/23,Automotive,BrandD,4,0,38.5,255.59,30.39,276.93,154
17/04/23,Automotive,BrandD,0,0,19.5,59.75,17.95,186.22,37
9/4/2023,Automotive,BrandD,6,1,15.5,470.69,40.06,320.45,168
9/4/2023,Automotive,BrandD,6,1,26.4,365.11,22.39,128.86,429
5/4/2023,Automotive,BrandD,2,0,85.6,470.14,18.37,91.55,109
5/4/2023,Automotive,BrandD,2,0,86.7,104.91,26.89,236.48,335
1/4/2023,Automotive,BrandD,5,0,29,471.7,33.95,229.94,323
1/4/2023,Automotive,BrandD,5,0,62.3,260.76,47.34,176.97,233
28/03/23,Automotive,BrandD,1,0,93.2,414.37,5.95,183.38,223
24/03/23,Automotive,BrandD,4,0,60.5,140.17,6.67,403.39,361
20/03/23,Automotive,BrandD,0,0,35.6,449.76,43.4,331.41,424
20/03/23,Automotive,BrandD,0,0,80.9,350.28,6.98,333.53,306
12/3/2023,Automotive,BrandD,6,1,97.3,188.23,38.11,343.1,56
8/3/2023,Automotive,BrandD,2,0,77,171.12,45.34,312.08,43
28/02/23,Automotive,BrandD,1,0,11.6,158.15,18.44,135.43,94
16/02/23,Automotive,BrandD,3,0,95.5,174.69,31.71,137.21,193
12/2/2023,Automotive,BrandD,6,1,48.8,120.1,36.43,194.43,452
12/2/2023,Automotive,BrandD,6,1,10.4,115.02,41.43,406.75,327
8/2/2023,Automotive,BrandD,2,0,86.7,396.29,48.12,44.96,280
4/2/2023,Automotive,BrandD,5,0,29.6,341.72,6.12,64.72,478
31/01/23,Automotive,BrandD,1,0,94.1,251.81,6.81,408.62,184
27/01/23,Automotive,BrandD,4,0,53.6,226.62,22.92,92.26,210
23/01/23,Automotive,BrandD,0,0,60,396.89,35.94,66.69,452
23/01/23,Automotive,BrandD,0,0,71.6,365.28,40.17,381.66,
19/01/23,Automotive,BrandD,3,0,98,126.64,25.18,240.87,424
19/01/23,Automotive,BrandD,3,0,35.4,393.33,22.55,233.98,151
30/12/22,Automotive,BrandD,4,0,30.1,342.2,14.63,416.89,470
26/12/22,Automotive,BrandD,0,0,74.5,244.57,40.11,61.39,413
26/12/22,Automotive,BrandD,0,0,83.3,132.01,10.6,310.57,136
26/12/22,Automotive,BrandD,0,0,13.9,419.71,36.5,462.4,311
26/12/22,Automotive,BrandD,0,0,83.1,148.87,16.09,104.03,397
22/12/22,Automotive,BrandD,3,0,37.7,352.42,41.38,244.06,198
22/12/22,Automotive,BrandD,3,0,42.9,86.65,33.46,448.98,113
22/12/22,Automotive,BrandD,3,0,9.6,376.83,26.84,96.06,97
22/12/22,Automotive,BrandD,3,0,9.4,409.89,27.73,411.23,230
14/12/22,Automotive,BrandD,2,0,29.5,245.96,18.68,243.4,446
6/12/2022,Automotive,BrandD,1,0,57.3,316.26,20.34,264.94,468
28/11/22,Automotive,BrandD,0,0,95.3,85.54,19.37,47.38,455
28/11/22,Automotive,BrandD,0,0,13.9,284.41,14.73,231.71,300
28/11/22,Automotive,BrandD,0,0,88.5,399.84,25.82,456.14,249
24/11/22,Automotive,BrandD,3,0,24.6,65.46,24.79,307.45,436
20/11/22,Automotive,BrandD,6,1,53.6,381.64,10.13,80.74,349
20/11/22,Automotive,BrandD,6,1,94.6,341.47,35.88,345.56,388
16/11/22,Automotive,BrandD,2,0,87.4,218.41,5.58,404.6,160
16/11/22,Automotive,BrandD,2,0,16,53.99,28.64,419,19
16/11/22,Automotive,BrandD,2,0,19.3,75.09,47.94,323.92,244
8/11/2022,Automotive,BrandD,1,0,35,290.39,33.17,357.99,160
4/11/2022,Automotive,BrandD,4,0,38.7,346.29,7.97,292.64,54
27/10/22,Automotive,BrandD,3,0,16.9,256.95,25.35,322.5,177
27/10/22,Automotive,BrandD,3,0,96,250.95,13.47,358.47,417
27/10/22,Automotive,BrandD,3,0,62.3,349.52,31.85,204.15,246
23/10/22,Automotive,BrandD,6,1,14.6,248.15,40,375.89,373
23/10/22,Automotive,BrandD,6,1,57.7,65.69,49.62,445.23,265
15/10/22,Automotive,BrandD,5,0,64.5,488.63,47.98,470.78,210
11/10/2022,Automotive,BrandD,1,0,32.8,281.05,16.76,156.05,27
7/10/2022,Automotive,BrandD,4,0,86.1,183.25,30.83,98.39,319
7/10/2022,Automotive,BrandD,4,0,22.3,333.11,21.01,54.62,443
3/10/2022,Automotive,BrandD,0,0,91.8,237.26,9.84,122.79,82
3/10/2022,Automotive,BrandD,0,0,30.5,404.18,34.09,181.5,498
3/10/2022,Automotive,BrandD,0,0,34.2,140.15,31.37,439.32,472
21/09/22,Automotive,BrandD,2,0,20.8,412.83,19.22,132.64,82
21/09/22,Automotive,BrandD,2,0,35.5,262.02,45.8,453.41,259
17/09/22,Automotive,BrandD,5,0,31.3,355.05,48.8,456.38,49
13/09/22,Automotive,BrandD,1,0,76.3,369.52,41.92,309.41,432
13/09/22,Automotive,BrandD,1,0,63.4,316.51,23.24,82.11,275
9/9/2022,Automotive,BrandD,4,0,60.4,197.31,10.87,438.93,284
28/08/22,Automotive,BrandD,6,1,63,137.98,39.37,192.32,342
28/08/22,Automotive,BrandD,6,1,52.4,194.7,33.07,173.6,123
24/08/22,Automotive,BrandD,2,0,79.4,484.9,30.21,122.67,271
24/08/22,Automotive,BrandD,2,0,24.5,494.56,22.66,65.76,267
16/08/22,Automotive,BrandD,1,0,90.5,467.24,29.33,408.6,284
31/07/22,Automotive,BrandD,6,1,45.1,333.85,9.62,391.53,276
27/07/22,Automotive,BrandD,2,0,78.8,300.52,38.95,43.06,289
27/07/22,Automotive,BrandD,2,0,47.5,92.71,38.94,386.21,27
27/07/22,Automotive,BrandD,2,0,88.3,226.93,44.43,317.6,448
23/07/22,Automotive,BrandD,5,0,13.9,498.85,33.8,287.91,191
23/07/22,Automotive,BrandD,5,0,87.5,114.95,28.77,136.33,417
23/07/22,Automotive,BrandD,5,0,72.9,403.42,9.5,227.17,330
19/07/22,Automotive,BrandD,1,0,75.5,112.81,9.99,157.75,148
19/07/22,Automotive,BrandD,1,0,35.6,114.37,32.87,143.47,220
15/07/22,Automotive,BrandD,4,0,85.8,77.09,19.54,219.01,237
15/07/22,Automotive,BrandD,4,0,16.4,290.79,44.29,257.9,476
11/7/2022,Automotive,BrandD,0,0,17.9,326.1,37.89,243.39,249
11/7/2022,Automotive,BrandD,0,0,45.1,160.12,41.3,201.56,224
7/7/2022,Automotive,BrandD,3,0,11.9,194.28,15.83,263.85,498
7/7/2022,Automotive,BrandD,3,0,61.2,188.81,37.09,279.15,492
7/7/2022,Automotive,BrandD,3,0,96.6,61.42,20.88,214.19,338
29/06/22,Automotive,BrandD,2,0,86.9,120.09,17.81,229.68,163
25/06/22,Automotive,BrandD,5,0,49.1,222.67,20.36,167.32,174
21/06/22,Automotive,BrandD,1,0,8,187.27,18.57,355.64,273
21/06/22,Automotive,BrandD,1,0,98.1,240.16,13.5,57.09,60
17/06/22,Automotive,BrandD,4,0,20.2,319.24,7.36,440.14,190
17/06/22,Automotive,BrandD,4,0,84.4,225.07,42.02,103.64,381
17/06/22,Automotive,BrandD,4,0,15.6,410.2,12.8,79.88,28
17/06/22,Automotive,BrandD,4,0,54.5,363.78,6.42,394.04,49
13/06/22,Automotive,BrandD,0,0,72.9,210.94,40.36,306.53,214
13/06/22,Automotive,BrandD,0,0,42.3,277.73,35.83,330.43,242
13/06/22,Automotive,BrandD,0,0,58.4,148.75,14.35,161.52,60
9/6/2022,Automotive,BrandD,3,0,84.1,498.6,6.92,345.11,186
9/6/2022,Automotive,BrandD,3,0,71.1,308.45,45.78,290.97,94
5/6/2022,Automotive,BrandD,6,1,92.9,95.95,46.68,364.22,90
5/6/2022,Automotive,BrandD,6,1,68.9,162.26,49.91,245.89,267
28/05/22,Automotive,BrandD,5,0,42.1,145.83,6.38,232.36,242
28/05/22,Automotive,BrandD,5,0,43.6,65.13,15.71,392.42,
20/05/22,Automotive,BrandD,4,0,82.3,463.03,12.68,365.37,422
20/05/22,Automotive,BrandD,4,0,67,332.04,37.48,466.8,255
16/05/22,Automotive,BrandD,0,0,47.1,399.57,32.14,300.48,348
12/5/2022,Automotive,BrandD,3,0,97,72.5,33.34,449.51,291
30/04/22,Automotive,BrandD,5,0,15.3,65.89,12.23,57.12,63
26/04/22,Automotive,BrandD,1,0,69.2,114.17,44.64,153.05,176
26/04/22,Automotive,BrandD,1,0,30.9,276.35,14.06,312.57,105
22/04/22,Automotive,BrandD,4,0,55.3,287.88,32.75,463.68,155
18/04/22,Automotive,BrandD,0,0,72.7,61.51,10.34,227.74,127
10/4/2022,Automotive,BrandD,6,1,59,308.33,35.6,205.88,294
10/4/2022,Automotive,BrandD,6,1,49.4,428.3,49.05,462.06,284
6/4/2022,Automotive,BrandD,2,0,31,497.91,32.45,85.71,377
29/03/22,Automotive,BrandD,1,0,20.8,175.01,5.8,442.87,171
25/03/22,Automotive,BrandD,4,0,94.3,406.2,48.42,402.76,79
13/03/22,Automotive,BrandD,6,1,58.8,204.61,18.65,154.95,133
13/03/22,Automotive,BrandD,6,1,18.6,201.08,23.15,116.37,43
13/03/22,Automotive,BrandD,6,1,52.7,165.92,33.81,133.33,369
13/03/22,Automotive,BrandD,6,1,25.1,389.26,42.13,312.69,181
13/03/22,Automotive,BrandD,6,1,28.9,190.52,12.3,241.53,360
9/3/2022,Automotive,BrandD,2,0,17.7,125.88,10.19,294.61,450
5/3/2022,Automotive,BrandD,5,0,93.2,50.95,41.32,168.06,462
1/3/2022,Automotive,BrandD,1,0,82.6,276.27,38.76,189.18,426
25/02/22,Automotive,BrandD,4,0,56.2,145.36,19.77,411.37,393
17/02/22,Automotive,BrandD,3,0,35.8,342.66,15.76,253.25,348
13/02/22,Automotive,BrandD,6,1,46.9,427.83,35.97,140.78,472
13/02/22,Automotive,BrandD,6,1,38.5,239.16,17.52,77.83,412
9/2/2022,Automotive,BrandD,2,0,48.2,492.4,43.05,326.91,398
9/2/2022,Automotive,BrandD,2,0,94.8,436.13,20.57,434.53,463
5/2/2022,Automotive,BrandD,5,0,39.2,293.57,14.74,80.19,471
1/2/2022,Automotive,BrandD,1,0,46.4,322.39,8.44,200.84,80
28/01/22,Automotive,BrandD,4,0,56,176.88,48.8,391.73,268
28/01/22,Automotive,BrandD,4,0,63.1,112.76,8.64,450.08,346
28/01/22,Automotive,BrandD,4,0,96.3,230.93,33.12,345.05,424
20/01/22,Automotive,BrandD,3,0,78.9,426.67,23.65,273.52,491
16/01/22,Automotive,BrandD,6,1,91.3,387.76,44.05,153.06,119
12/1/2022,Automotive,BrandD,2,0,37.4,125.95,27.07,393.96,241
8/1/2022,Automotive,BrandD,5,0,60.9,110.22,23.3,375.19,252
8/1/2022,Automotive,BrandD,5,0,55.9,138.23,14.02,252.81,426
31/12/21,Automotive,BrandD,4,0,28.7,432.18,22.88,123.57,161
15/12/21,Automotive,BrandD,2,0,98.5,98.23,13.28,124.92,426
15/12/21,Automotive,BrandD,2,0,22.4,437.25,46.96,335.24,83
15/12/21,Automotive,BrandD,2,0,58.7,397.58,13.09,106.59,91
11/12/2021,Automotive,BrandD,5,0,37.5,385.19,41.36,313.38,322
11/12/2021,Automotive,BrandD,5,0,74.3,98.27,10.99,301.47,483
7/12/2021,Automotive,BrandD,1,0,96.3,432.26,44.95,189.94,465
29/11/21,Automotive,BrandD,0,0,38.7,219.63,47.74,120.78,45
25/11/21,Automotive,BrandD,3,0,71.9,363.55,5.15,275.57,
25/11/21,Automotive,BrandD,3,0,56.5,183.44,39.52,202.19,186
25/11/21,Automotive,BrandD,3,0,52.2,222.18,23.36,112.97,102
25/11/21,Automotive,BrandD,3,0,61.7,460.57,49.04,303.37,499
25/11/21,Automotive,BrandD,3,0,11.6,459.61,35.21,469.85,360
13/11/21,Automotive,BrandD,5,0,27.8,289.55,8.48,103.73,406
9/11/2021,Automotive,BrandD,1,0,35.5,483.3,33.03,467.47,254
9/11/2021,Automotive,BrandD,1,0,71.5,54.54,10.16,212.44,13
5/11/2021,Automotive,BrandD,4,0,12.6,241.75,33.94,87.7,188
5/11/2021,Automotive,BrandD,4,0,63.7,444.98,13.12,471.75,338
28/10/21,Automotive,BrandD,3,0,92.8,132.67,43.27,443.82,337
24/10/21,Automotive,BrandD,6,1,77.5,320.83,24.95,474.7,234
24/10/21,Automotive,BrandD,6,1,50,125.19,15.47,233.28,356
16/10/21,Automotive,BrandD,5,0,30,81.85,48.75,448.87,407
16/10/21,Automotive,BrandD,5,0,49.9,356.69,18.73,444.3,303
16/10/21,Automotive,BrandD,5,0,29.9,357.05,48.47,74.6,160
16/10/21,Automotive,BrandD,5,0,41,453.23,18.97,395.44,79
16/10/21,Automotive,BrandD,5,0,11.2,225.25,14.52,174.99,308
12/10/2021,Automotive,BrandD,1,0,77.7,369.77,43.92,99.93,467
8/10/2021,Automotive,BrandD,4,0,55.6,428.71,33.17,474.58,271
4/10/2021,Automotive,BrandD,0,0,93.8,410.45,16.39,402.17,235
26/09/21,Automotive,BrandD,6,1,6.3,203.77,22.05,95.04,337
26/09/21,Automotive,BrandD,6,1,83.2,494.04,40.52,305.85,345
18/09/21,Automotive,BrandD,5,0,95.5,313.07,26.59,290.82,485
25/08/21,Automotive,BrandD,2,0,51.2,369.4,9.01,312.39,57
13/08/21,Automotive,BrandD,4,0,94.6,383.69,47.99,268.35,458
9/8/2021,Automotive,BrandD,0,0,77,453.68,45.81,293.9,61
9/8/2021,Automotive,BrandD,0,0,72.8,153.13,19.31,289.2,446
5/8/2021,Automotive,BrandD,3,0,36.5,446.21,6.49,103.15,437
5/8/2021,Automotive,BrandD,3,0,42.5,143.87,46.72,379.5,204
1/8/2021,Automotive,BrandD,6,1,44.3,401.83,23.18,316.04,187
28/07/21,Automotive,BrandD,2,0,80.4,166.74,10.82,80.94,159
28/07/21,Automotive,BrandD,2,0,43.5,314.85,17.21,326.67,490
20/07/21,Automotive,BrandD,1,0,27.2,261.71,23.21,270.89,23
20/07/21,Automotive,BrandD,1,0,34.8,476.01,39.31,420.71,46
16/07/21,Automotive,BrandD,4,0,93.9,461.79,12.62,305.57,276
16/07/21,Automotive,BrandD,4,0,28.8,124.81,12.26,425.41,194
12/7/2021,Automotive,BrandD,0,0,17.5,75.18,47.69,461.48,218
8/7/2021,Automotive,BrandD,3,0,97.1,190.71,49.15,478.48,284
4/7/2021,Automotive,BrandD,6,1,99.7,321.66,13.41,131.24,66
4/7/2021,Automotive,BrandD,6,1,50.4,408.91,43.94,270.83,330
30/06/21,Automotive,BrandD,2,0,30.7,476.46,23.11,403.02,35
26/06/21,Automotive,BrandD,5,0,9.7,215.12,49.71,391.88,39
18/06/21,Automotive,BrandD,4,0,68.6,240.48,24.34,144.58,301
10/6/2021,Automotive,BrandD,3,0,7.1,322.75,5.22,133.35,232
6/6/2021,Automotive,BrandD,6,1,48.1,175.79,12.76,62.15,75
6/6/2021,Automotive,BrandD,6,1,92,187.95,25.19,192.84,409
2/6/2021,Automotive,BrandD,2,0,65.1,415.47,39.17,78.53,183
2/6/2021,Automotive,BrandD,2,0,19.1,241.44,36.1,411.09,399
29/05/21,Automotive,BrandD,5,0,72.2,467.56,36.31,340.5,323
25/05/21,Automotive,BrandD,1,0,59.6,133.26,22.05,53.81,492
21/05/21,Automotive,BrandD,4,0,32.8,471.92,7.14,387.04,99
21/05/21,Automotive,BrandD,4,0,7.6,183.62,49.55,477.18,433
17/05/21,Automotive,BrandD,0,0,74.7,208.25,9.27,120.6,
5/5/2021,Automotive,BrandD,2,0,78.2,475.95,35.05,241.49,461
19/04/21,Automotive,BrandD,0,0,96.6,490.02,5.71,433.23,454
11/4/2021,Automotive,BrandD,6,1,91.8,91.22,10.8,408.21,140
7/4/2021,Automotive,BrandD,2,0,83.6,481.34,34.13,346.86,28
3/4/2021,Automotive,BrandD,5,0,48.9,248.76,37.06,400.23,163
30/03/21,Automotive,BrandD,1,0,36.5,380.91,17.38,293.19,376
30/03/21,Automotive,BrandD,1,0,96.4,451.94,16.41,173.82,464
30/03/21,Automotive,BrandD,1,0,55.9,139.93,20.37,388.08,396
30/03/21,Automotive,BrandD,1,0,66.4,403.37,29.1,457.68,404
22/03/21,Automotive,BrandD,0,0,82.9,469.2,7.6,279.2,256
18/03/21,Automotive,BrandD,3,0,68.1,109.07,17.83,53.22,184
18/03/21,Automotive,BrandD,3,0,86.5,384.04,38.54,266.84,52
10/3/2021,Automotive,BrandD,2,0,37,265.76,10.91,280.89,149
10/3/2021,Automotive,BrandD,2,0,49.5,408.01,21.47,119.11,339
10/3/2021,Automotive,BrandD,2,0,69.3,313.74,39.82,446.34,241
6/3/2021,Automotive,BrandD,5,0,77.9,272.51,34.1,176.16,169
6/3/2021,Automotive,BrandD,5,0,19.8,256.39,10.77,366.62,433
2/3/2021,Automotive,BrandD,1,0,98.6,495.27,10.61,237.7,126
26/02/21,Automotive,BrandD,4,0,77.7,465.04,31.5,463.39,34
22/02/21,Automotive,BrandD,0,0,72.5,264.28,35.65,344.95,237
18/02/21,Automotive,BrandD,3,0,13.8,377.9,48.73,454.38,403
18/02/21,Automotive,BrandD,3,0,28.2,442.97,44.07,310.27,295
6/2/2021,Automotive,BrandD,5,0,55,182.79,9.37,325.05,386
2/2/2021,Automotive,BrandD,1,0,64,338.03,28.88,67.29,323
2/2/2021,Automotive,BrandD,1,0,19.4,334.92,28.28,288.37,499
25/01/21,Automotive,BrandD,0,0,74.5,135.11,29.75,328.12,271
21/01/21,Automotive,BrandD,3,0,72.4,387.6,49.73,440.22,462
30/09/24,Automotive,BrandE,0,0,99.5,137.85,25.99,224.44,58
30/09/24,Automotive,BrandE,0,0,93.7,166.94,13.37,59.5,413
30/09/24,Automotive,BrandE,0,0,92.4,203.14,42.72,454.13,159
26/09/24,Automotive,BrandE,3,0,12.8,238.64,16.37,438.49,18
22/09/24,Automotive,BrandE,6,1,89.7,355.34,48.59,177.96,145
18/09/24,Automotive,BrandE,2,0,97.9,373.55,25.32,262.9,333
14/09/24,Automotive,BrandE,5,0,18.7,495.24,34.7,165.85,411
6/9/2024,Automotive,BrandE,4,0,86.9,185.65,18.76,207.76,209
25/08/24,Automotive,BrandE,6,1,29.7,106.3,10.74,148.45,93
25/08/24,Automotive,BrandE,6,1,61,343.74,9.65,102.87,105
21/08/24,Automotive,BrandE,2,0,86.6,305.17,37.81,455.22,46
17/08/24,Automotive,BrandE,5,0,12.9,217.59,15.31,384.19,307
